0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6666666666666666,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.0,0.6666666666666666
0.3333333333333333,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.3333333333333333,1.3333333333333333
0.0,1.3333333333333333
0.0,1.3333333333333333
0.0,1.3333333333333333
0.0,1.3333333333333333
0.0,1.3333333333333333
0.3333333333333333,1.6666666666666667
0.0,1.6666666666666667
0.0,1.6666666666666667
0.0,1.6666666666666667
0.0,1.6666666666666667
0.3333333333333333,2.0
0.0,2.0
0.0,2.0
0.3333333333333333,2.3333333333333335
0.3333333333333333,2.6666666666666665
0.3333333333333333,3.0
0.0,3.0
0.0,3.0
0.3333333333333333,3.3333333333333335
0.0,3.3333333333333335
0.0,3.3333333333333335
0.0,3.3333333333333335
0.0,3.3333333333333335
0.0,3.3333333333333335
0.6666666666666666,4.0
0.0,4.0
0.6666666666666666,4.666666666666667
0.0,4.666666666666667
0.3333333333333333,5.0
0.0,5.0
